,user_id,book,rating,author,year,publisher,image,book_id
6680,162738,Red Dragon,9,Thomas Harris,1982,Bantam Books,http://images.amazon.com/images/P/0553227467.01.LZZZZZZZ.jpg,106
6681,162738,Tell No One,7,Harlan Coben,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440236703.01.LZZZZZZZ.jpg,571
6682,162738,The Beach House,1,James Patterson,2002,"Little, Brown",http://images.amazon.com/images/P/0316969680.01.LZZZZZZZ.jpg,431
6683,162738,The Color of Water: A Black Man's Tribute to His White Mother,10,James McBride,1996,Riverhead Books,http://images.amazon.com/images/P/1573220221.01.LZZZZZZZ.jpg,50
6684,162738,The Da Vinci Code,8,Dan Brown,2003,Doubleday,http://images.amazon.com/images/P/0385504209.01.LZZZZZZZ.jpg,242
6685,162738,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10,J.R.R. TOLKIEN,1986,Del Rey,http://images.amazon.com/images/P/0345339703.01.LZZZZZZZ.jpg,447
6686,162738,The Firm,7,John Grisham,1992,Bantam Dell Publishing Group,http://images.amazon.com/images/P/044021145X.01.LZZZZZZZ.jpg,225
6687,162738,The Girls' Guide to Hunting and Fishing,6,Melissa Bank,2000,Penguin Books,http://images.amazon.com/images/P/0140293248.01.LZZZZZZZ.jpg,69
6688,162738,"The Gunslinger (The Dark Tower, Book 1)",10,Stephen King,1994,New American Library,http://images.amazon.com/images/P/0451160525.01.LZZZZZZZ.jpg,612
6689,162738,The Honk and Holler Opening Soon,9,Billie Letts,1999,Warner Books,http://images.amazon.com/images/P/0446675059.01.LZZZZZZZ.jpg,459
6690,162738,The Jester,7,James Patterson,2003,"Little, Brown",http://images.amazon.com/images/P/0316602051.01.LZZZZZZZ.jpg,465
6691,162738,The Pelican Brief,7,John Grisham,1993,Dell,http://images.amazon.com/images/P/0440214041.01.LZZZZZZZ.jpg,477
6692,162738,"The Return of the King (The Lord of the Rings, Part 3)",10,J.R.R. TOLKIEN,1986,Del Rey,http://images.amazon.com/images/P/0345339738.01.LZZZZZZZ.jpg,488
6693,162738,The Runaway Jury,8,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg,22
6694,162738,The Surgeon,5,TESS GERRITSEN,2002,Ballantine Books,http://images.amazon.com/images/P/0345447840.01.LZZZZZZZ.jpg,498
6695,162738,"The Two Towers (The Lord of the Rings, Part 2)",10,J.R.R. TOLKIEN,1986,Del Rey,http://images.amazon.com/images/P/0345339711.01.LZZZZZZZ.jpg,505
6696,162738,The Wedding,9,Dorothy West,1995,Doubleday Books,http://images.amazon.com/images/P/0385471432.01.LZZZZZZZ.jpg,509
6697,162738,Their Eyes Were Watching God: A Novel,9,Zora Neale Hurston,1990,Perennial,http://images.amazon.com/images/P/0060916508.01.LZZZZZZZ.jpg,593
6698,162738,Whispers,7,Dean R. Koontz,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425097609.01.LZZZZZZZ.jpg,527
6699,163804,A Map of the World,5,Jane Hamilton,1999,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720106.01.LZZZZZZZ.jpg,139
6700,163804,Chosen Prey,9,John Sandford,2001,G. P. Putnam's Sons,http://images.amazon.com/images/P/0399147284.01.LZZZZZZZ.jpg,289
6701,163804,Four To Score (A Stephanie Plum Novel),8,Janet Evanovich,1999,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312966970.01.LZZZZZZZ.jpg,61
6702,163804,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),8,Janet Evanovich,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983867.01.LZZZZZZZ.jpg,213
6703,163804,I Know Why the Caged Bird Sings,7,MAYA ANGELOU,1983,Bantam,http://images.amazon.com/images/P/0553279378.01.LZZZZZZZ.jpg,344
6704,163804,Mirror Image,6,Sandra Brown,1990,Warner Books,http://images.amazon.com/images/P/0446353957.01.LZZZZZZZ.jpg,371
6705,163804,Miss Julia Speaks Her Mind : A Novel,7,Ann B. Ross,2000,Perennial,http://images.amazon.com/images/P/0688177751.01.LZZZZZZZ.jpg,373
6706,163804,Mortal Prey,9,John Sandford,2002,Putnam Publishing Group,http://images.amazon.com/images/P/0399148639.01.LZZZZZZZ.jpg,374
6707,163804,Mystic River,8,Dennis Lehane,2002,HarperTorch,http://images.amazon.com/images/P/0380731851.01.LZZZZZZZ.jpg,376
6708,163804,One for the Money (A Stephanie Plum Novel),9,Janet Evanovich,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312990456.01.LZZZZZZZ.jpg,155
6709,163804,Plain Truth,8,Jodi Picoult,2001,Washington Square Press,http://images.amazon.com/images/P/0671776134.01.LZZZZZZZ.jpg,569
6710,163804,Seven Up (A Stephanie Plum Novel),8,Janet Evanovich,2001,St. Martin's Press,http://images.amazon.com/images/P/0312265840.01.LZZZZZZZ.jpg,107
6711,163804,She's Come Undone (Oprah's Book Club (Paperback)),7,Wally Lamb,1996,Washington Square Press,http://images.amazon.com/images/P/0671003755.01.LZZZZZZZ.jpg,414
6712,163804,Tears of the Moon (Irish Trilogy),7,Nora Roberts,2000,Jove Books,http://images.amazon.com/images/P/0515128546.01.LZZZZZZZ.jpg,547
6713,163804,Tell No One,8,Harlan Coben,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440236703.01.LZZZZZZZ.jpg,571
6714,163804,The Big Bad Wolf: A Novel,8,James Patterson,2003,"Little, Brown",http://images.amazon.com/images/P/0316602906.01.LZZZZZZZ.jpg,432
6715,163804,The Bluest Eye,5,Toni Morrison,2000,Plume Books,http://images.amazon.com/images/P/0452282195.01.LZZZZZZZ.jpg,48
6716,163804,The Bridges of Madison County,5,Robert James Waller,1992,Warner Books,http://images.amazon.com/images/P/044651652X.01.LZZZZZZZ.jpg,67
6717,163804,The Deep End of the Ocean (Oprah's Book Club (Hardcover)),8,Jacquelyn Mitchard,1996,Penguin USA,http://images.amazon.com/images/P/0670865796.01.LZZZZZZZ.jpg,578
6718,163804,The Four Agreements: A Practical Guide to Personal Freedom,3,Don Miguel Ruiz,1997,Amber-Allen Publishing,http://images.amazon.com/images/P/1878424319.01.LZZZZZZZ.jpg,626
6719,163804,The Hundred Secret Senses,2,Amy Tan,1995,Putnam Pub Group,http://images.amazon.com/images/P/0399141146.01.LZZZZZZZ.jpg,463
6720,163804,The Lake House,7,James Patterson,2003,"Little, Brown",http://images.amazon.com/images/P/0316603287.01.LZZZZZZZ.jpg,468
6721,163804,The Lovely Bones: A Novel,9,Alice Sebold,2002,"Little, Brown",http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg,51
6722,163804,The Prince of Tides,9,Pat Conroy,1987,Bantam Books,http://images.amazon.com/images/P/0553268880.01.LZZZZZZZ.jpg,227
6723,163804,The Saving Graces: A Novel,6,Patricia Gaffney,2000,HarperTorch,http://images.amazon.com/images/P/0061097101.01.LZZZZZZZ.jpg,628
6724,163804,The Secret Life of Bees,7,Sue Monk Kidd,2003,Penguin Books,http://images.amazon.com/images/P/0142001740.01.LZZZZZZZ.jpg,113
6725,163804,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",8,MITCH ALBOM,1997,Doubleday,http://images.amazon.com/images/P/0385484518.01.LZZZZZZZ.jpg,117
6726,163804,Two for the Dough,8,Janet Evanovich,1996,Pocket,http://images.amazon.com/images/P/0671001795.01.LZZZZZZZ.jpg,170
6727,163804,While I Was Gone,6,Sue Miller,1999,Ballantine Books,http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg,56
6728,163973,All That Remains (Kay Scarpetta Mysteries (Paperback)),9,Patricia D. Cornwell,1993,Avon,http://images.amazon.com/images/P/0380718332.01.LZZZZZZZ.jpg,259
6729,163973,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1987,Bantam,http://images.amazon.com/images/P/0553280368.01.LZZZZZZZ.jpg,281
6730,163973,Carolina Moon,6,Nora Roberts,2001,Jove Books,http://images.amazon.com/images/P/0515130389.01.LZZZZZZZ.jpg,218
6731,163973,Code to Zero,8,Ken Follett,2001,Signet Book,http://images.amazon.com/images/P/0451204530.01.LZZZZZZZ.jpg,292
6732,163973,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),9,Patricia D. Cornwell,1994,Avon,http://images.amazon.com/images/P/0380718340.01.LZZZZZZZ.jpg,296
6733,163973,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1988,Bantam,http://images.amazon.com/images/P/0553271636.01.LZZZZZZZ.jpg,607
6734,163973,From Potter's Field,8,Patricia Daniels Cornwell,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425154092.01.LZZZZZZZ.jpg,184
6735,163973,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1991,Fawcett Books,http://images.amazon.com/images/P/0449219364.01.LZZZZZZZ.jpg,185
6736,163973,H Is for Homicide (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1993,Fawcett Books,http://images.amazon.com/images/P/0449219461.01.LZZZZZZZ.jpg,186
6737,163973,Heartbreaker,8,Julie Garwood,2001,Pocket,http://images.amazon.com/images/P/0671034006.01.LZZZZZZZ.jpg,334
6738,163973,Isle of Dogs,9,Patricia Cornwell,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425182908.01.LZZZZZZZ.jpg,16
6739,163973,J Is for Judgment,8,Sue Grafton,1999,Fawcett Books,http://images.amazon.com/images/P/0449221482.01.LZZZZZZZ.jpg,353
6740,163973,Midnight Bayou,6,Nora Roberts,2004,Jove Books,http://images.amazon.com/images/P/0515133973.01.LZZZZZZZ.jpg,370
6741,163973,Plum Island,5,Nelson DeMille,1998,Warner Books,http://images.amazon.com/images/P/0446605409.01.LZZZZZZZ.jpg,394
6742,163973,Pop Goes the Weasel,8,James Patterson,2000,Warner Vision,http://images.amazon.com/images/P/0446608815.01.LZZZZZZZ.jpg,397
6743,163973,Postmortem,9,Patricia Daniels Cornwell,1993,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/0380710218.01.LZZZZZZZ.jpg,398
6744,163973,Presumed Innocent,8,Scott Turow,1989,Warner Books,http://images.amazon.com/images/P/0446359866.01.LZZZZZZZ.jpg,191
6745,163973,Remember Me,7,Mary Higgins Clark,1995,Pocket,http://images.amazon.com/images/P/0671867091.01.LZZZZZZZ.jpg,404
6746,163973,Southern Cross,9,Patricia Daniels Cornwell,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425172546.01.LZZZZZZZ.jpg,19
6747,163973,Tears of the Moon (Irish Trilogy),6,Nora Roberts,2000,Jove Books,http://images.amazon.com/images/P/0515128546.01.LZZZZZZZ.jpg,547
6748,163973,The Mummy or Ramses the Damned,6,Anne Rice,1991,Ballantine Books,http://images.amazon.com/images/P/0345369947.01.LZZZZZZZ.jpg,543
6749,163973,Unnatural Exposure,9,Patricia Daniels Cornwell,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425163407.01.LZZZZZZZ.jpg,519
6750,163973,We'll Meet Again,7,Mary Higgins Clark,2000,Simon &amp; Schuster (Trade Division),http://images.amazon.com/images/P/0671010387.01.LZZZZZZZ.jpg,614
6751,163973,Winter Solstice,9,Rosamunde Pilcher,2001,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312978383.01.LZZZZZZZ.jpg,230
6752,164096,Angelas Ashes,7,Frank Mccourt,0,Harpercollins Uk,http://images.amazon.com/images/P/000649840X.01.LZZZZZZZ.jpg,261
6753,164096,Angels &amp; Demons,6,Dan Brown,2001,Pocket Star,http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg,239
6754,164096,"Artemis Fowl (Artemis Fowl, Book 1)",7,Eoin Colfer,2003,Miramax Kids,http://images.amazon.com/images/P/0786817879.01.LZZZZZZZ.jpg,58
6755,164096,Bridget Jones's Diary,7,Helen Fielding,1997,Picador (UK),http://images.amazon.com/images/P/0330332775.01.LZZZZZZZ.jpg,31
6756,164096,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,8,James Finn Garner,1994,John Wiley &amp; Sons Inc,http://images.amazon.com/images/P/002542730X.01.LZZZZZZZ.jpg,396
6757,164323,84 Charing Cross Road,10,Helene Hanff,1990,Penguin Books,http://images.amazon.com/images/P/0140143505.01.LZZZZZZZ.jpg,245
6758,164323,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),8,SUE GRAFTON,1987,Bantam,http://images.amazon.com/images/P/0553279912.01.LZZZZZZZ.jpg,138
6759,164323,A Painted House,8,John Grisham,2001,Dell Publishing Company,http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg,252
6760,164323,A Time to Kill,9,JOHN GRISHAM,1992,Dell,http://images.amazon.com/images/P/0440211727.01.LZZZZZZZ.jpg,539
6761,164323,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),8,Bill Bryson,1999,Broadway Books,http://images.amazon.com/images/P/0767902521.01.LZZZZZZZ.jpg,254
6762,164323,About a Boy (Movie Tie-In),8,Nick Hornby,2002,Riverhead Books,http://images.amazon.com/images/P/1573229571.01.LZZZZZZZ.jpg,256
6763,164323,Airframe,8,Michael Crichton,1997,Ballantine Books,http://images.amazon.com/images/P/0345402871.01.LZZZZZZZ.jpg,574
6764,164323,Angels &amp; Demons,9,Dan Brown,2001,Pocket Star,http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg,239
6765,164323,Animal Farm,5,George Orwell,2004,Signet,http://images.amazon.com/images/P/0451526341.01.LZZZZZZZ.jpg,178
6766,164323,Anne Frank: The Diary of a Young Girl,9,ANNE FRANK,1993,Bantam,http://images.amazon.com/images/P/0553296981.01.LZZZZZZZ.jpg,263
6767,164323,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1986,Bantam,http://images.amazon.com/images/P/0553280341.01.LZZZZZZZ.jpg,265
6768,164323,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1987,Bantam,http://images.amazon.com/images/P/0553280368.01.LZZZZZZZ.jpg,281
6769,164323,Cat's Cradle,7,Kurt Vonnegut,1997,Dell Publishing Company,http://images.amazon.com/images/P/0440111498.01.LZZZZZZZ.jpg,284
6770,164323,Confessions of a Shopaholic (Summer Display Opportunity),6,SOPHIE KINSELLA,2001,Delta,http://images.amazon.com/images/P/0385335482.01.LZZZZZZZ.jpg,144
6771,164323,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1988,Bantam,http://images.amazon.com/images/P/0553271636.01.LZZZZZZZ.jpg,607
6772,164323,Daisy Fay and the Miracle Man,7,Fannie Flagg,1992,Warner Books,http://images.amazon.com/images/P/0446394521.01.LZZZZZZZ.jpg,608
6773,164323,E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1989,Bantam,http://images.amazon.com/images/P/0553279556.01.LZZZZZZZ.jpg,310
6774,164323,Evening Class,8,Maeve Binchy,1998,Dell Publishing Company,http://images.amazon.com/images/P/0440223202.01.LZZZZZZZ.jpg,585
6775,164323,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1990,Bantam,http://images.amazon.com/images/P/0553284789.01.LZZZZZZZ.jpg,183
6776,164323,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1991,Fawcett Books,http://images.amazon.com/images/P/0449219364.01.LZZZZZZZ.jpg,185
6777,164323,H Is for Homicide (Kinsey Millhone Mysteries (Paperback)),8,Sue Grafton,1993,Fawcett Books,http://images.amazon.com/images/P/0449219461.01.LZZZZZZZ.jpg,186
6778,164323,High Fidelity,8,Nick Hornby,2000,Riverhead Books,http://images.amazon.com/images/P/1573228214.01.LZZZZZZZ.jpg,79
6779,164323,How to Be Good,7,Nick Hornby,2002,Riverhead Books,http://images.amazon.com/images/P/1573229326.01.LZZZZZZZ.jpg,80
6780,164323,I Is for Innocent,8,Sue Grafton,1994,Fawcett Books,http://images.amazon.com/images/P/0449221512.01.LZZZZZZZ.jpg,609
6781,164323,J Is for Judgment,8,Sue Grafton,1999,Fawcett Books,http://images.amazon.com/images/P/0449221482.01.LZZZZZZZ.jpg,353
6782,164323,Jurassic Park,7,Michael Crichton,1999,Ballantine Books,http://images.amazon.com/images/P/0345370775.01.LZZZZZZZ.jpg,189
6783,164323,Midnight in the Garden of Good and Evil,8,John Berendt,1999,Vintage Books USA,http://images.amazon.com/images/P/0679751521.01.LZZZZZZZ.jpg,84
6784,164323,P Is for Peril,8,Sue Grafton,2002,Ballantine Books,http://images.amazon.com/images/P/0449003795.01.LZZZZZZZ.jpg,631
6785,164323,Q Is for Quarry,8,Sue Grafton,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425192725.01.LZZZZZZZ.jpg,131
6786,164323,Quentins,8,Maeve Binchy,2003,Signet Book,http://images.amazon.com/images/P/0451209907.01.LZZZZZZZ.jpg,402
6787,164323,Scarlet Feather,7,Maeve Binchy,2002,Signet Book,http://images.amazon.com/images/P/0451203771.01.LZZZZZZZ.jpg,409
6788,164323,She's Come Undone (Oprah's Book Club),8,Wally Lamb,1998,Pocket,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg,537
6789,164323,Shopaholic Takes Manhattan (Summer Display Opportunity),7,Sophie Kinsella,2002,Delta,http://images.amazon.com/images/P/0385335881.01.LZZZZZZZ.jpg,195
6790,164323,Shopaholic Ties the Knot,6,Sophie Kinsella,2003,Delta,http://images.amazon.com/images/P/0385336179.01.LZZZZZZZ.jpg,416
6791,164323,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,8,Michael Moore,2002,Regan Books,http://images.amazon.com/images/P/0060392452.01.LZZZZZZZ.jpg,109
6792,164323,Tara Road,7,Maeve Binchy,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440235596.01.LZZZZZZZ.jpg,426
6793,164323,The Firm,9,John Grisham,1992,Bantam Dell Publishing Group,http://images.amazon.com/images/P/044021145X.01.LZZZZZZZ.jpg,225
6794,164323,The King of Torts,6,JOHN GRISHAM,2003,Dell,http://images.amazon.com/images/P/0440241537.01.LZZZZZZZ.jpg,466
6795,164323,The Lovely Bones: A Novel,9,Alice Sebold,2002,"Little, Brown",http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg,51
6796,164323,The Nanny Diaries: A Novel,5,Emma McLaughlin,2003,St. Martin's Griffin,http://images.amazon.com/images/P/0312291639.01.LZZZZZZZ.jpg,88
6797,164323,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),8,Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg,165
6798,164323,The Pelican Brief,8,John Grisham,1993,Dell,http://images.amazon.com/images/P/0440214041.01.LZZZZZZZ.jpg,477
6799,164323,Under the Tuscan Sun,8,Frances Mayes,1997,Broadway,http://images.amazon.com/images/P/0767900383.01.LZZZZZZZ.jpg,518
6800,164323,"Welcome to the World, Baby Girl!",7,Fannie Flagg,1999,Ballantine Books,http://images.amazon.com/images/P/080411868X.01.LZZZZZZZ.jpg,550
6801,164323,Where the Heart Is (Oprah's Book Club (Paperback)),8,Billie Letts,1998,Warner Books,http://images.amazon.com/images/P/0446672211.01.LZZZZZZZ.jpg,171
6802,164323,"\O\"" Is for Outlaw""",8,SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg,207
6803,164533,1984,9,George Orwell,1990,Signet Book,http://images.amazon.com/images/P/0451524934.01.LZZZZZZZ.jpg,174
6804,164533,Foucault's Pendulum,8,Umberto Eco,1990,Ballantine Books,http://images.amazon.com/images/P/0345368754.01.LZZZZZZZ.jpg,325
6805,164533,Jonathan Livingston Seagull,8,Richard Bach,1970,Scribner,http://images.amazon.com/images/P/0684846845.01.LZZZZZZZ.jpg,536
6806,164533,Stargirl,6,JERRY SPINELLI,2000,Knopf Books for Young Readers,http://images.amazon.com/images/P/0679886370.01.LZZZZZZZ.jpg,422
6807,164533,The Little Prince,9,Antoine de Saint-Exup̩ry,2000,Harvest Books,http://images.amazon.com/images/P/0156012197.01.LZZZZZZZ.jpg,226
6808,164828,Heartbreaker,8,Linda Howard,2002,Mira,http://images.amazon.com/images/P/1551668874.01.LZZZZZZZ.jpg,334
6809,165308,A Bend in the Road,7,Nicholas Sparks,2001,Warner Books,http://images.amazon.com/images/P/0446527785.01.LZZZZZZZ.jpg,137
6810,165308,A Painted House,8,John Grisham,2001,Dell Publishing Company,http://images.amazon.com/images/P/044023722X.01.LZZZZZZZ.jpg,252
6811,165308,A Patchwork Planet,5,ANNE TYLER,2001,Ballantine Books,http://images.amazon.com/images/P/080411918X.01.LZZZZZZZ.jpg,253
6812,165308,About a Boy (Movie Tie-In),9,Nick Hornby,2002,Riverhead Books,http://images.amazon.com/images/P/1573229571.01.LZZZZZZZ.jpg,256
6813,165308,Angels,8,Marian Keyes,2003,HarperTorch,http://images.amazon.com/images/P/0060008032.01.LZZZZZZZ.jpg,262
6814,165308,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",8,Louise Rennison,2001,HarperTempest,http://images.amazon.com/images/P/0064472272.01.LZZZZZZZ.jpg,177
6815,165308,Bridget Jones's Diary,10,Helen Fielding,1999,Penguin Books,http://images.amazon.com/images/P/014028009X.01.LZZZZZZZ.jpg,31
6816,165308,Bridget Jones: The Edge of Reason,7,Helen Fielding,2000,Random House Audio,http://images.amazon.com/images/P/0375416048.01.LZZZZZZZ.jpg,143
6817,165308,Confessions of an Ugly Stepsister : A Novel,9,Gregory Maguire,2000,Regan Books,http://images.amazon.com/images/P/0060987529.01.LZZZZZZZ.jpg,9
6818,165308,Couplehood,10,Paul Reiser,1994,Bantam Dell Pub Group,http://images.amazon.com/images/P/0553096834.01.LZZZZZZZ.jpg,0
6819,165308,Divine Secrets of the Ya-Ya Sisterhood: A Novel,8,Rebecca Wells,1997,Perennial,http://images.amazon.com/images/P/0060928336.01.LZZZZZZZ.jpg,145
6820,165308,Face the Fire (Three Sisters Island Trilogy),10,Nora Roberts,2002,Jove Books,http://images.amazon.com/images/P/051513287X.01.LZZZZZZZ.jpg,316
6821,165308,Girl in Hyacinth Blue,8,Susan Vreeland,2000,Penguin Books,http://images.amazon.com/images/P/014029628X.01.LZZZZZZZ.jpg,146
6822,165308,Harry Potter and the Chamber of Secrets (Book 2),10,J. K. Rowling,2000,Scholastic,http://images.amazon.com/images/P/0439064872.01.LZZZZZZZ.jpg,2
6823,165308,Harry Potter and the Goblet of Fire (Book 4),10,J. K. Rowling,2002,Scholastic Paperbacks,http://images.amazon.com/images/P/0439139600.01.LZZZZZZZ.jpg,3
6824,165308,Holes (Yearling Newbery),8,LOUIS SACHAR,2000,Yearling,http://images.amazon.com/images/P/0440414806.01.LZZZZZZZ.jpg,622
6825,165308,House of Sand and Fog,8,Andre Dubus III,2000,Vintage Books,http://images.amazon.com/images/P/0375727345.01.LZZZZZZZ.jpg,101
6826,165308,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",10,John Gray,1992,HarperCollins Publishers,http://images.amazon.com/images/P/006016848X.01.LZZZZZZZ.jpg,368
6827,165308,Midwives: A Novel,7,Chris Bohjalian,1998,Vintage,http://images.amazon.com/images/P/0375706771.01.LZZZZZZZ.jpg,152
6828,165308,Nightmares &amp; Dreamscapes,7,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451180232.01.LZZZZZZZ.jpg,385
6829,165308,One for the Money (Stephanie Plum Novels (Paperback)),10,Janet Evanovich,1995,HarperTorch,http://images.amazon.com/images/P/0061009059.01.LZZZZZZZ.jpg,105
6830,165308,Peace Like a River,9,Leif Enger,2002,Grove Press,http://images.amazon.com/images/P/0802139256.01.LZZZZZZZ.jpg,190
6831,165308,Prodigal Summer: A Novel,9,Barbara Kingsolver,2001,Perennial,http://images.amazon.com/images/P/0060959037.01.LZZZZZZZ.jpg,587
6832,165308,Quentins,6,Maeve Binchy,2002,Dutton Books,http://images.amazon.com/images/P/0525946829.01.LZZZZZZZ.jpg,402
6833,165308,Skipping Christmas,8,JOHN GRISHAM,2001,Doubleday,http://images.amazon.com/images/P/0385505833.01.LZZZZZZZ.jpg,18
6834,165308,Tears of the Moon (Irish Trilogy),8,Nora Roberts,2000,Jove Books,http://images.amazon.com/images/P/0515128546.01.LZZZZZZZ.jpg,547
6835,165308,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",9,Lemony Snicket,1999,HarperCollins,http://images.amazon.com/images/P/0064407667.01.LZZZZZZZ.jpg,429
6836,165308,The Gift,7,DANIELLE STEEL,1996,Dell,http://images.amazon.com/images/P/0440221315.01.LZZZZZZZ.jpg,21
6837,165308,The Last Time They Met : A Novel,7,Anita Shreve,2002,Back Bay Books,http://images.amazon.com/images/P/0316781266.01.LZZZZZZZ.jpg,470
6838,165308,The Red Tent (Bestselling Backlist),7,Anita Diamant,1998,Picador USA,http://images.amazon.com/images/P/0312195516.01.LZZZZZZZ.jpg,89
6839,165308,The Smoke Jumper,9,Nicholas Evans,2001,Delacorte Press,http://images.amazon.com/images/P/0385334036.01.LZZZZZZZ.jpg,494
6840,165308,To Kill a Mockingbird,9,Harper Lee,2002,Perennial Classics,http://images.amazon.com/images/P/0060935464.01.LZZZZZZZ.jpg,53
6841,165308,Visions of Sugar Plums,8,Janet Evanovich,2002,St. Martin's Press,http://images.amazon.com/images/P/0312306326.01.LZZZZZZZ.jpg,136
6842,165308,White Oleander : A Novel (Oprah's Book Club),8,Janet Fitch,2000,Back Bay Books,http://images.amazon.com/images/P/0316284955.01.LZZZZZZZ.jpg,558
6843,165308,Wicked: The Life and Times of the Wicked Witch of the West,9,Gregory Maguire,1996,Regan Books,http://images.amazon.com/images/P/0060987103.01.LZZZZZZZ.jpg,91
6844,165319,A Wrinkle in Time,6,Madeleine L'Engle,1976,Laure Leaf,http://images.amazon.com/images/P/0440998050.01.LZZZZZZZ.jpg,95
6845,165319,American Gods,8,Neil Gaiman,2002,HarperTorch,http://images.amazon.com/images/P/0380789035.01.LZZZZZZZ.jpg,57
6846,165319,Angela's Ashes: A Memoir,5,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/068484267X.01.LZZZZZZZ.jpg,26
6847,165319,Beloved (Plume Contemporary Fiction),5,Toni Morrison,1994,Plume,http://images.amazon.com/images/P/0452264464.01.LZZZZZZZ.jpg,73
6848,165319,Digital Fortress : A Thriller,7,Dan Brown,2000,St. Martin's Griffin,http://images.amazon.com/images/P/0312263120.01.LZZZZZZZ.jpg,305
6849,165319,Ender's Game (Ender Wiggins Saga (Paperback)),8,Orson Scott Card,1994,Tor Books,http://images.amazon.com/images/P/0812550706.01.LZZZZZZZ.jpg,1
6850,165319,Fast Food Nation: The Dark Side of the All-American Meal,6,Eric Schlosser,2002,Perennial,http://images.amazon.com/images/P/0060938455.01.LZZZZZZZ.jpg,319
6851,165319,Girl with a Pearl Earring,6,Tracy Chevalier,2001,Plume Books,http://images.amazon.com/images/P/0452282152.01.LZZZZZZZ.jpg,147
6852,165319,House of Sand and Fog,6,Andre Dubus III,2000,Vintage Books,http://images.amazon.com/images/P/0375727345.01.LZZZZZZZ.jpg,101
6853,165319,Life of Pi,6,Yann Martel,2003,Harvest Books,http://images.amazon.com/images/P/0156027321.01.LZZZZZZZ.jpg,11
6854,165319,Neverwhere,6,Neil Gaiman,1998,Avon,http://images.amazon.com/images/P/0380789019.01.LZZZZZZZ.jpg,381
6855,165319,On Writing,5,Stephen King,2000,Scribner,http://images.amazon.com/images/P/0684853523.01.LZZZZZZZ.jpg,592
